38484027,"4404 226th St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,274200.0,1966,7405,1878,2.0,3,10/09/2016,370000,430457,12/30/2016,3683,408934,456284,0,"Mountlake Terrace"
38484066,"4203 219th St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,284900.0,1960,8712,1188,2.0,3,06/01/2016,387000,385992,12/30/2016,2002,366692,405292,0,"Mountlake Terrace"
38484081,"4102 219th St SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,246400.0,1961,8712,1122,1.0,3,07/29/2016,365000,375647,12/30/2016,1404,356865,394429,0,"Mountlake Terrace"
38485713,"925 212th Pl SW",Lynnwood,WA,98036,53061,SingleFamily,2015,291600.0,1995,12632,1924,3.0,3,06/13/2016,420000,436574,12/30/2016,2068,414745,458403,0,"Alderwood Manor"
38485729,"1010 213th Pl SW",Lynnwood,WA,98036,53061,SingleFamily,2015,258500.0,1967,13503,1344,2.0,3,06/29/2016,375000,397181,12/30/2016,2262,377322,417040,0,"Alderwood Manor"
38486053,"3329 193rd Pl SE",Bothell,WA,98012,53061,SingleFamily,2015,239200.0,1970,11325,960,1.0,3,04/20/2016,334016,350570,12/30/2016,1813,333042,368098,0,Bothell
38486065,"1803 Locust Way",Lynnwood,WA,98036,53061,SingleFamily,2015,180200.0,1960,8712,1239,1.0,2,04/08/2016,333000,350709,12/30/2016,3278,329666,368244,0,"Alderwood Manor"
38486066,"1727 Locust Way",Lynnwood,WA,98036,53061,SingleFamily,2015,172700.0,1960,8276,1104,2.0,3,06/14/2016,360000,346922,12/30/2016,2596,315699,371207,0,"Alderwood Manor"
38486128,"702 Logan Rd",Lynnwood,WA,98036,53061,SingleFamily,2015,242800.0,1961,14374,1834,1.1,3,05/24/2016,373000,389766,12/30/2016,1600,366380,420947,0,"Alderwood Manor"
38486151,"1729 215th St SW",Lynnwood,WA,98036,53061,SingleFamily,2015,272000.0,1962,8712,2600,2.0,4,06/23/2016,315000,378282,12/30/2016,1232,359368,397196,0,"Alderwood Manor"
38486168,"21527 16th Pl W",Lynnwood,WA,98036,53061,SingleFamily,2015,244800.0,1962,12196,2104,1.75,4,07/28/2016,385000,394825,12/30/2016,2154,375084,414566,0,"Alderwood Manor"
38486175,"1704 215th St SW",Lynnwood,WA,98036,53061,SingleFamily,2015,234900.0,1962,10018,2160,2.0,3,07/08/2016,377000,404396,12/30/2016,1584,384176,428660,0,"Alderwood Manor"
38486196,"2109 208th Pl SW",Lynnwood,WA,98036,53061,SingleFamily,2015,250300.0,1962,7405,1633,2.0,3,07/15/2016,370000,385527,12/30/2016,676,366251,404803,0,"Alderwood Manor"
38486317,"5104 239th Pl SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,205700.0,1954,7840,1103,1.0,3,08/12/2016,325000,333280,12/30/2016,1027,313283,349944,0,"Mountlake Terrace"
38486319,"5008 239th Pl SW","Mountlake Terrace",WA,98043,53061,SingleFamily,2015,231500.0,1956,7840,1890,1.1,4,07/29/2016,405000,411500,12/30/2016,45,386810,432075,0,"Mountlake Terrace"
38487053,"17425 24th Ave SE",Bothell,WA,98012,53061,SingleFamily,2015,297400.0,1976,7405,1454,3.0,3,03/28/2016,380000,408841,12/30/2016,2702,388399,429283,0,Bothell
38487215,"19303 34th Dr SE",Bothell,WA,98012,53061,SingleFamily,2015,246000.0,1971,11761,1104,1.75,4,03/16/2016,390000,408010,12/30/2016,4138,387610,428410,0,Bothell
38487216,"19309 34th Dr SE",Bothell,WA,98012,53061,SingleFamily,2015,305100.0,1970,16552,2112,2.0,3,06/08/2016,455000,476446,12/30/2016,2659,452624,509797,0,Bothell
38488117,"20303 10th Dr SE",Bothell,WA,98012,53061,SingleFamily,2015,248300.0,1970,9583,1208,2.0,3,01/29/2016,373000,396547,12/30/2016,3849,376720,416374,0,Bothell
38488141,"21125 4th Ave W",Bothell,WA,98021,53061,SingleFamily,2015,250800.0,1971,10019,1440,2.0,4,09/01/2016,430000,410491,12/30/2016,7820,389966,439225,0,"Alderwood Manor"
